bounty,frame_timestamp,game_id,killer_id,killer_team_id,monster_sub_type,monster_type,position_x,position_y,timestamp,type
0.0,1500491,7587337431,7.0,200.0,,ATAKHAN,3107.0,11572.0,1450735,ELITE_MONSTER_KILL
0.0,1716616,7587337431,7.0,200.0,,BARON_NASHOR,5007.0,10471.0,1703497,ELITE_MONSTER_KILL
0.0,420210,7586119804,2.0,100.0,,HORDE,4696.0,10022.0,378039,ELITE_MONSTER_KILL
0.0,420210,7586119804,7.0,200.0,,HORDE,4788.0,10171.0,390284,ELITE_MONSTER_KILL
0.0,420210,7586119804,7.0,200.0,,HORDE,4573.0,10338.0,401741,ELITE_MONSTER_KILL
0.0,540257,7586119804,2.0,100.0,HEXTECH_DRAGON,DRAGON,9837.0,4397.0,488314,ELITE_MONSTER_KILL
0.0,660308,7586119804,2.0,100.0,,HORDE,5210.0,10424.0,652236,ELITE_MONSTER_KILL
0.0,720338,7586119804,2.0,100.0,,HORDE,4841.0,10638.0,660742,ELITE_MONSTER_KILL
0.0,720338,7586119804,7.0,200.0,,HORDE,4741.0,10175.0,681757,ELITE_MONSTER_KILL
0.0,900363,7586119804,7.0,200.0,EARTH_DRAGON,DRAGON,9837.0,4397.0,850792,ELITE_MONSTER_KILL
0.0,1080399,7586119804,7.0,200.0,,RIFTHERALD,4861.0,10140.0,1048631,ELITE_MONSTER_KILL
0.0,1200435,7586119804,2.0,100.0,AIR_DRAGON,DRAGON,9837.0,4397.0,1169604,ELITE_MONSTER_KILL
0.0,1320491,7586119804,7.0,200.0,,ATAKHAN,3111.0,11745.0,1277943,ELITE_MONSTER_KILL
0.0,1500517,7586119804,7.0,200.0,AIR_DRAGON,DRAGON,9951.0,5127.0,1484347,ELITE_MONSTER_KILL
0.0,1560547,7586119804,2.0,100.0,,BARON_NASHOR,5007.0,10471.0,1552228,ELITE_MONSTER_KILL
0.0,420174,7587023826,2.0,100.0,,HORDE,4801.0,10115.0,418428,ELITE_MONSTER_KILL
0.0,480182,7587023826,2.0,100.0,,HORDE,4964.0,10191.0,436780,ELITE_MONSTER_KILL
0.0,480182,7587023826,2.0,100.0,,HORDE,4749.0,10373.0,443426,ELITE_MONSTER_KILL
0.0,480182,7587023826,7.0,200.0,EARTH_DRAGON,DRAGON,9837.0,4397.0,445364,ELITE_MONSTER_KILL
0.0,780272,7587023826,2.0,100.0,,HORDE,4896.0,10077.0,723439,ELITE_MONSTER_KILL
0.0,780272,7587023826,2.0,100.0,,HORDE,4723.0,10057.0,732290,ELITE_MONSTER_KILL
0.0,780272,7587023826,2.0,100.0,,HORDE,4524.0,10099.0,739787,ELITE_MONSTER_KILL
0.0,840295,7587023826,7.0,200.0,FIRE_DRAGON,DRAGON,10014.0,5028.0,784781,ELITE_MONSTER_KILL
0.0,1080403,7587023826,7.0,200.0,,RIFTHERALD,4907.0,10080.0,1049526,ELITE_MONSTER_KILL
0.0,1140420,7587023826,7.0,200.0,WATER_DRAGON,DRAGON,9927.0,4484.0,1121894,ELITE_MONSTER_KILL
0.0,1440552,7587023826,10.0,200.0,,ATAKHAN,11685.0,3510.0,1397216,ELITE_MONSTER_KILL
0.0,1500563,7587023826,9.0,200.0,WATER_DRAGON,DRAGON,10240.0,4791.0,1488936,ELITE_MONSTER_KILL
0.0,420195,7586391691,2.0,100.0,,HORDE,4790.0,10182.0,368869,ELITE_MONSTER_KILL
0.0,420195,7586391691,2.0,100.0,,HORDE,4990.0,10160.0,379831,ELITE_MONSTER_KILL
0.0,420195,7586391691,2.0,100.0,,HORDE,4669.0,10343.0,387289,ELITE_MONSTER_KILL
0.0,420195,7586391691,7.0,200.0,EARTH_DRAGON,DRAGON,9837.0,4397.0,393234,ELITE_MONSTER_KILL
0.0,660260,7586391691,2.0,100.0,,HORDE,4790.0,10182.0,639502,ELITE_MONSTER_KILL
0.0,660260,7586391691,2.0,100.0,,HORDE,5027.0,10224.0,642507,ELITE_MONSTER_KILL
0.0,660260,7586391691,2.0,100.0,,HORDE,4767.0,10572.0,644612,ELITE_MONSTER_KILL
0.0,720270,7586391691,7.0,200.0,HEXTECH_DRAGON,DRAGON,9837.0,4397.0,719235,ELITE_MONSTER_KILL
0.0,1020353,7586391691,2.0,100.0,,RIFTHERALD,4640.0,10234.0,986785,ELITE_MONSTER_KILL
0.0,1080361,7586391691,4.0,100.0,WATER_DRAGON,DRAGON,9837.0,4397.0,1049462,ELITE_MONSTER_KILL
0.0,1320423,7586391691,2.0,100.0,,ATAKHAN,11600.0,3670.0,1315699,ELITE_MONSTER_KILL
0.0,1380426,7586391691,3.0,100.0,WATER_DRAGON,DRAGON,9837.0,4397.0,1364083,ELITE_MONSTER_KILL
240.0,1620464,7586391691,7.0,200.0,,BARON_NASHOR,5007.0,10471.0,1615453,ELITE_MONSTER_KILL
0.0,1680475,7586391691,2.0,100.0,WATER_DRAGON,DRAGON,9837.0,4397.0,1672333,ELITE_MONSTER_KILL
0.0,420165,7587340990,7.0,200.0,,HORDE,4841.0,10638.0,372994,ELITE_MONSTER_KILL
0.0,420165,7587340990,7.0,200.0,,HORDE,5210.0,10424.0,386839,ELITE_MONSTER_KILL
0.0,420165,7587340990,7.0,200.0,,HORDE,4888.0,10274.0,396138,ELITE_MONSTER_KILL
0.0,420165,7587340990,2.0,100.0,FIRE_DRAGON,DRAGON,9837.0,4397.0,418624,ELITE_MONSTER_KILL
0.0,720240,7587340990,2.0,100.0,,HORDE,4848.0,9863.0,689725,ELITE_MONSTER_KILL
0.0,720240,7587340990,2.0,100.0,,HORDE,4720.0,9978.0,705640,ELITE_MONSTER_KILL
0.0,720240,7587340990,7.0,200.0,,HORDE,4773.0,9685.0,712759,ELITE_MONSTER_KILL
0.0,900287,7587340990,7.0,200.0,AIR_DRAGON,DRAGON,9837.0,4397.0,849493,ELITE_MONSTER_KILL
0.0,1020322,7587340990,7.0,200.0,,RIFTHERALD,5047.0,10061.0,1014210,ELITE_MONSTER_KILL
0.0,1260382,7587340990,7.0,200.0,CHEMTECH_DRAGON,DRAGON,9858.0,4421.0,1242333,ELITE_MONSTER_KILL
0.0,1320412,7587340990,2.0,100.0,,ATAKHAN,11897.0,3749.0,1313880,ELITE_MONSTER_KILL
0.0,1620476,7587340990,2.0,100.0,CHEMTECH_DRAGON,DRAGON,9815.0,4419.0,1565897,ELITE_MONSTER_KILL
0.0,1740522,7587340990,2.0,100.0,,BARON_NASHOR,5007.0,10471.0,1733760,ELITE_MONSTER_KILL
0.0,420210,7586838463,2.0,100.0,,HORDE,4790.0,10182.0,390221,ELITE_MONSTER_KILL
0.0,420210,7586838463,2.0,100.0,,HORDE,4817.0,9760.0,405374,ELITE_MONSTER_KILL
0.0,420210,7586838463,2.0,100.0,,HORDE,4879.0,9508.0,414801,ELITE_MONSTER_KILL
0.0,720261,7586838463,2.0,100.0,,HORDE,4832.0,9597.0,700694,ELITE_MONSTER_KILL
0.0,780273,7586838463,2.0,100.0,,HORDE,4613.0,9801.0,736253,ELITE_MONSTER_KILL
0.0,780273,7586838463,2.0,100.0,,HORDE,4534.0,10072.0,744892,ELITE_MONSTER_KILL
0.0,420164,7587625177,7.0,200.0,,HORDE,4786.0,10112.0,394045,ELITE_MONSTER_KILL
0.0,420164,7587625177,8.0,200.0,,HORDE,4759.0,10332.0,399255,ELITE_MONSTER_KILL
0.0,420164,7587625177,8.0,200.0,,HORDE,5033.0,10217.0,406201,ELITE_MONSTER_KILL
0.0,660251,7587625177,8.0,200.0,CHEMTECH_DRAGON,DRAGON,9858.0,4420.0,615660,ELITE_MONSTER_KILL
0.0,720280,7587625177,8.0,200.0,,HORDE,4790.0,10182.0,675722,ELITE_MONSTER_KILL
0.0,720280,7587625177,6.0,200.0,,HORDE,5141.0,10349.0,690554,ELITE_MONSTER_KILL
0.0,720280,7587625177,8.0,200.0,,HORDE,4683.0,10410.0,697673,ELITE_MONSTER_KILL
0.0,480197,7585725436,2.0,100.0,,HORDE,4790.0,10182.0,451203,ELITE_MONSTER_KILL
0.0,480197,7585725436,7.0,200.0,EARTH_DRAGON,DRAGON,9837.0,4397.0,452506,ELITE_MONSTER_KILL
0.0,480197,7585725436,2.0,100.0,,HORDE,5027.0,10225.0,463393,ELITE_MONSTER_KILL
0.0,480197,7585725436,2.0,100.0,,HORDE,4674.0,10311.0,471208,ELITE_MONSTER_KILL
0.0,780310,7585725436,7.0,200.0,,HORDE,4790.0,10182.0,740431,ELITE_MONSTER_KILL
0.0,840313,7585725436,2.0,100.0,,HORDE,5210.0,10424.0,781412,ELITE_MONSTER_KILL
0.0,840313,7585725436,2.0,100.0,,HORDE,4645.0,10247.0,791099,ELITE_MONSTER_KILL
0.0,840313,7585725436,7.0,200.0,AIR_DRAGON,DRAGON,10577.0,4641.0,803268,ELITE_MONSTER_KILL
0.0,360159,7585888171,7.0,200.0,EARTH_DRAGON,DRAGON,9837.0,4397.0,336661,ELITE_MONSTER_KILL
0.0,420159,7585888171,7.0,200.0,,HORDE,4781.0,9578.0,404575,ELITE_MONSTER_KILL
0.0,420159,7585888171,7.0,200.0,,HORDE,4683.0,9922.0,415330,ELITE_MONSTER_KILL
0.0,480166,7585888171,7.0,200.0,,HORDE,4839.0,9966.0,425305,ELITE_MONSTER_KILL
0.0,720208,7585888171,2.0,100.0,CHEMTECH_DRAGON,DRAGON,9837.0,4397.0,668111,ELITE_MONSTER_KILL
0.0,720208,7585888171,7.0,200.0,,HORDE,5210.0,10424.0,698018,ELITE_MONSTER_KILL
0.0,720208,7585888171,7.0,200.0,,HORDE,4841.0,10638.0,709241,ELITE_MONSTER_KILL
0.0,720208,7585888171,7.0,200.0,,HORDE,4840.0,10230.0,716200,ELITE_MONSTER_KILL
0.0,1080262,7585888171,7.0,200.0,WATER_DRAGON,DRAGON,9837.0,4397.0,1077556,ELITE_MONSTER_KILL
0.0,1140298,7585888171,2.0,100.0,,RIFTHERALD,4827.0,9645.0,1103490,ELITE_MONSTER_KILL
0.0,1320360,7585888171,2.0,100.0,,ATAKHAN,3088.0,11591.0,1283561,ELITE_MONSTER_KILL
0.0,1440381,7585888171,2.0,100.0,WATER_DRAGON,DRAGON,9951.0,4547.0,1387386,ELITE_MONSTER_KILL
0.0,1620412,7585888171,2.0,100.0,,BARON_NASHOR,5007.0,10471.0,1600668,ELITE_MONSTER_KILL
0.0,1740436,7585888171,2.0,100.0,WATER_DRAGON,DRAGON,9906.0,4500.0,1698218,ELITE_MONSTER_KILL
0.0,420179,7586848747,2.0,100.0,,HORDE,4790.0,10182.0,411544,ELITE_MONSTER_KILL
0.0,420179,7586848747,2.0,100.0,,HORDE,5046.0,10256.0,418091,ELITE_MONSTER_KILL
0.0,480206,7586848747,2.0,100.0,,HORDE,4748.0,10501.0,425357,ELITE_MONSTER_KILL
0.0,480206,7586848747,7.0,200.0,CHEMTECH_DRAGON,DRAGON,9837.0,4397.0,446170,ELITE_MONSTER_KILL
0.0,720280,7586848747,2.0,100.0,,HORDE,4790.0,10182.0,676384,ELITE_MONSTER_KILL
0.0,720280,7586848747,2.0,100.0,,HORDE,5078.0,10270.0,684086,ELITE_MONSTER_KILL
0.0,720280,7586848747,2.0,100.0,,HORDE,4762.0,10490.0,695410,ELITE_MONSTER_KILL
0.0,1020349,7586848747,2.0,100.0,,RIFTHERALD,5320.0,10245.0,991136,ELITE_MONSTER_KILL
0.0,1020349,7586848747,7.0,200.0,EARTH_DRAGON,DRAGON,9836.0,4398.0,992639,ELITE_MONSTER_KILL
0.0,1320436,7586848747,4.0,100.0,,ATAKHAN,3121.0,11585.0,1305781,ELITE_MONSTER_KILL
0.0,1380443,7586848747,7.0,200.0,FIRE_DRAGON,DRAGON,9837.0,4397.0,1325844,ELITE_MONSTER_KILL
0.0,1620523,7586848747,2.0,100.0,,BARON_NASHOR,5007.0,10471.0,1567434,ELITE_MONSTER_KILL
0.0,1680534,7586848747,2.0,100.0,FIRE_DRAGON,DRAGON,9837.0,4397.0,1639552,ELITE_MONSTER_KILL
0.0,480181,7587184794,7.0,200.0,,HORDE,4741.0,10063.0,475479,ELITE_MONSTER_KILL
0.0,540192,7587184794,7.0,200.0,,HORDE,4521.0,10070.0,481083,ELITE_MONSTER_KILL
0.0,540192,7587184794,2.0,100.0,,HORDE,4158.0,10165.0,488141,ELITE_MONSTER_KILL
0.0,720219,7587184794,2.0,100.0,HEXTECH_DRAGON,DRAGON,9837.0,4397.0,692543,ELITE_MONSTER_KILL
0.0,780223,7587184794,6.0,200.0,,HORDE,4790.0,10182.0,757648,ELITE_MONSTER_KILL
0.0,780223,7587184794,7.0,200.0,,HORDE,4930.0,10054.0,767893,ELITE_MONSTER_KILL
0.0,780223,7587184794,1.0,100.0,,HORDE,4744.0,10500.0,775699,ELITE_MONSTER_KILL
0.0,1080306,7587184794,2.0,100.0,EARTH_DRAGON,DRAGON,9847.0,4427.0,1055899,ELITE_MONSTER_KILL
0.0,1260339,7587184794,2.0,100.0,,RIFTHERALD,4563.0,10045.0,1225677,ELITE_MONSTER_KILL
0.0,1440398,7587184794,2.0,100.0,WATER_DRAGON,DRAGON,9837.0,4397.0,1395351,ELITE_MONSTER_KILL
0.0,1560423,7587184794,1.0,100.0,,BARON_NASHOR,5007.0,10471.0,1524890,ELITE_MONSTER_KILL
0.0,1740474,7587184794,2.0,100.0,WATER_DRAGON,DRAGON,9857.0,4421.0,1713799,ELITE_MONSTER_KILL
0.0,480246,7585934485,7.0,200.0,,HORDE,4790.0,10182.0,450514,ELITE_MONSTER_KILL
0.0,480246,7585934485,7.0,200.0,,HORDE,4814.0,10619.0,464508,ELITE_MONSTER_KILL
0.0,480246,7585934485,7.0,200.0,,HORDE,5143.0,10348.0,475791,ELITE_MONSTER_KILL
0.0,780313,7585934485,7.0,200.0,,HORDE,4790.0,10182.0,748302,ELITE_MONSTER_KILL
0.0,780313,7585934485,6.0,200.0,,HORDE,5140.0,10349.0,755480,ELITE_MONSTER_KILL
0.0,780313,7585934485,7.0,200.0,,HORDE,4815.0,10617.0,763764,ELITE_MONSTER_KILL
0.0,780313,7585934485,2.0,100.0,WATER_DRAGON,DRAGON,9865.0,4482.0,772095,ELITE_MONSTER_KILL
0.0,1080415,7585934485,7.0,200.0,,RIFTHERALD,4808.0,10001.0,1071152,ELITE_MONSTER_KILL
0.0,1140422,7585934485,2.0,100.0,CHEMTECH_DRAGON,DRAGON,10004.0,4927.0,1121650,ELITE_MONSTER_KILL
0.0,1380522,7585934485,6.0,200.0,,ATAKHAN,3061.0,11544.0,1370899,ELITE_MONSTER_KILL
0.0,1500547,7585934485,7.0,200.0,HEXTECH_DRAGON,DRAGON,9837.0,4397.0,1459665,ELITE_MONSTER_KILL
0.0,1800636,7585934485,9.0,200.0,HEXTECH_DRAGON,DRAGON,9961.0,4695.0,1782018,ELITE_MONSTER_KILL
0.0,1860669,7585934485,7.0,200.0,,BARON_NASHOR,5007.0,10471.0,1825396,ELITE_MONSTER_KILL
0.0,480249,7586151887,7.0,200.0,,HORDE,4790.0,10182.0,424995,ELITE_MONSTER_KILL
0.0,480249,7586151887,7.0,200.0,,HORDE,5210.0,10424.0,437666,ELITE_MONSTER_KILL
0.0,480249,7586151887,7.0,200.0,,HORDE,4841.0,10638.0,447171,ELITE_MONSTER_KILL
0.0,600282,7586151887,7.0,200.0,WATER_DRAGON,DRAGON,9858.0,4421.0,577035,ELITE_MONSTER_KILL
0.0,840357,7586151887,7.0,200.0,,HORDE,4790.0,10182.0,823372,ELITE_MONSTER_KILL
0.0,840357,7586151887,9.0,200.0,,HORDE,5051.0,10263.0,830169,ELITE_MONSTER_KILL
0.0,840357,7586151887,7.0,200.0,,HORDE,4789.0,10522.0,836115,ELITE_MONSTER_KILL
0.0,960399,7586151887,7.0,200.0,HEXTECH_DRAGON,DRAGON,10090.0,5195.0,909320,ELITE_MONSTER_KILL
0.0,1260520,7586151887,7.0,200.0,AIR_DRAGON,DRAGON,10121.0,4645.0,1245517,ELITE_MONSTER_KILL
0.0,1380549,7586151887,1.0,100.0,,RIFTHERALD,4471.0,9948.0,1336284,ELITE_MONSTER_KILL
0.0,1440560,7586151887,7.0,200.0,,ATAKHAN,3088.0,11591.0,1407809,ELITE_MONSTER_KILL
0.0,1620598,7586151887,7.0,200.0,AIR_DRAGON,DRAGON,9837.0,4397.0,1572068,ELITE_MONSTER_KILL
0.0,1740651,7586151887,2.0,100.0,,BARON_NASHOR,5007.0,10471.0,1716811,ELITE_MONSTER_KILL
0.0,1980699,7586151887,7.0,200.0,ELDER_DRAGON,DRAGON,9837.0,4397.0,1951963,ELITE_MONSTER_KILL
0.0,360233,7587447033,7.0,200.0,HEXTECH_DRAGON,DRAGON,10038.0,5171.0,344759,ELITE_MONSTER_KILL
0.0,420242,7587447033,2.0,100.0,,HORDE,4790.0,10182.0,371897,ELITE_MONSTER_KILL
0.0,420242,7587447033,2.0,100.0,,HORDE,5000.0,10235.0,382392,ELITE_MONSTER_KILL
0.0,420242,7587447033,1.0,100.0,,HORDE,4830.0,10474.0,385164,ELITE_MONSTER_KILL
0.0,660307,7587447033,2.0,100.0,,HORDE,4790.0,10182.0,629191,ELITE_MONSTER_KILL
0.0,660307,7587447033,1.0,100.0,,HORDE,5116.0,10328.0,642872,ELITE_MONSTER_KILL
0.0,720340,7587447033,2.0,100.0,,HORDE,4813.0,9875.0,704511,ELITE_MONSTER_KILL
0.0,780346,7587447033,7.0,200.0,EARTH_DRAGON,DRAGON,10116.0,5371.0,746968,ELITE_MONSTER_KILL
0.0,1020403,7587447033,7.0,200.0,,RIFTHERALD,4673.0,9691.0,982673,ELITE_MONSTER_KILL
0.0,1140418,7587447033,2.0,100.0,CHEMTECH_DRAGON,DRAGON,10055.0,4990.0,1088244,ELITE_MONSTER_KILL
0.0,420197,7585686467,2.0,100.0,,HORDE,4790.0,10182.0,366719,ELITE_MONSTER_KILL
0.0,420197,7585686467,2.0,100.0,,HORDE,5140.0,10349.0,379126,ELITE_MONSTER_KILL
0.0,420197,7585686467,2.0,100.0,,HORDE,4975.0,10487.0,385071,ELITE_MONSTER_KILL
0.0,420197,7585686467,7.0,200.0,HEXTECH_DRAGON,DRAGON,9837.0,4397.0,385639,ELITE_MONSTER_KILL
0.0,660298,7585686467,2.0,100.0,,HORDE,4790.0,10182.0,640251,ELITE_MONSTER_KILL
0.0,720318,7585686467,2.0,100.0,,HORDE,4680.0,10435.0,677813,ELITE_MONSTER_KILL
0.0,720318,7585686467,2.0,100.0,,HORDE,4793.0,10184.0,687422,ELITE_MONSTER_KILL
0.0,840342,7585686467,7.0,200.0,CHEMTECH_DRAGON,DRAGON,9857.0,4412.0,787775,ELITE_MONSTER_KILL
0.0,1080380,7585686467,2.0,100.0,,RIFTHERALD,4770.0,9912.0,1045313,ELITE_MONSTER_KILL
0.0,1140389,7585686467,7.0,200.0,WATER_DRAGON,DRAGON,10023.0,5101.0,1122597,ELITE_MONSTER_KILL
0.0,1260433,7585686467,4.0,100.0,,ATAKHAN,11723.0,3511.0,1247559,ELITE_MONSTER_KILL
0.0,1560489,7585686467,7.0,200.0,WATER_DRAGON,DRAGON,9889.0,4441.0,1508368,ELITE_MONSTER_KILL
0.0,1800546,7585686467,7.0,200.0,,BARON_NASHOR,5007.0,10471.0,1749744,ELITE_MONSTER_KILL
0.0,420185,7587646582,1.0,100.0,,HORDE,4790.0,10182.0,366843,ELITE_MONSTER_KILL
0.0,420185,7587646582,2.0,100.0,,HORDE,5141.0,10349.0,374424,ELITE_MONSTER_KILL
0.0,420185,7587646582,2.0,100.0,,HORDE,4789.0,10552.0,381745,ELITE_MONSTER_KILL
0.0,480214,7587646582,2.0,100.0,EARTH_DRAGON,DRAGON,9837.0,4397.0,468349,ELITE_MONSTER_KILL
0.0,720281,7587646582,2.0,100.0,,HORDE,5210.0,10424.0,696383,ELITE_MONSTER_KILL
0.0,720281,7587646582,2.0,100.0,,HORDE,4841.0,10229.0,705400,ELITE_MONSTER_KILL
0.0,720281,7587646582,2.0,100.0,,HORDE,4841.0,10638.0,712692,ELITE_MONSTER_KILL
0.0,840306,7587646582,2.0,100.0,HEXTECH_DRAGON,DRAGON,9837.0,4397.0,804399,ELITE_MONSTER_KILL
0.0,420215,7586113016,7.0,200.0,,HORDE,5210.0,10424.0,385618,ELITE_MONSTER_KILL
0.0,420215,7586113016,2.0,100.0,,HORDE,4618.0,10207.0,405422,ELITE_MONSTER_KILL
0.0,420215,7586113016,2.0,100.0,,HORDE,4661.0,9881.0,409464,ELITE_MONSTER_KILL
0.0,480246,7586113016,7.0,200.0,WATER_DRAGON,DRAGON,9858.0,4421.0,442964,ELITE_MONSTER_KILL
0.0,660283,7586113016,2.0,100.0,,HORDE,4790.0,10182.0,658069,ELITE_MONSTER_KILL
0.0,720300,7586113016,2.0,100.0,,HORDE,5210.0,10424.0,667565,ELITE_MONSTER_KILL
0.0,720300,7586113016,2.0,100.0,,HORDE,4841.0,10638.0,672776,ELITE_MONSTER_KILL
0.0,1080365,7586113016,2.0,100.0,,RIFTHERALD,4706.0,9942.0,1026139,ELITE_MONSTER_KILL
0.0,1080365,7586113016,2.0,100.0,AIR_DRAGON,DRAGON,10103.0,4787.0,1052562,ELITE_MONSTER_KILL
0.0,480258,7587488087,7.0,200.0,EARTH_DRAGON,DRAGON,9837.0,4397.0,424248,ELITE_MONSTER_KILL
0.0,480258,7587488087,2.0,100.0,,HORDE,4766.0,9804.0,439361,ELITE_MONSTER_KILL
0.0,480258,7587488087,2.0,100.0,,HORDE,4672.0,10064.0,444571,ELITE_MONSTER_KILL
0.0,480258,7587488087,2.0,100.0,,HORDE,4821.0,10018.0,454223,ELITE_MONSTER_KILL
0.0,780309,7587488087,2.0,100.0,,HORDE,4806.0,10080.0,733509,ELITE_MONSTER_KILL
0.0,780309,7587488087,2.0,100.0,,HORDE,4799.0,10298.0,742885,ELITE_MONSTER_KILL
0.0,780309,7587488087,7.0,200.0,WATER_DRAGON,DRAGON,9837.0,4397.0,750250,ELITE_MONSTER_KILL
0.0,780309,7587488087,2.0,100.0,,HORDE,5021.0,10230.0,753657,ELITE_MONSTER_KILL
0.0,420217,7586467239,2.0,100.0,,HORDE,4611.0,9951.0,395068,ELITE_MONSTER_KILL
0.0,420217,7586467239,2.0,100.0,,HORDE,4597.0,9766.0,404433,ELITE_MONSTER_KILL
0.0,420217,7586467239,2.0,100.0,,HORDE,4177.0,9796.0,408610,ELITE_MONSTER_KILL
0.0,720329,7586467239,2.0,100.0,,HORDE,4610.0,9992.0,697020,ELITE_MONSTER_KILL
0.0,720329,7586467239,2.0,100.0,,HORDE,4691.0,9771.0,703814,ELITE_MONSTER_KILL
0.0,720329,7586467239,2.0,100.0,,HORDE,4742.0,9975.0,709170,ELITE_MONSTER_KILL
0.0,780341,7586467239,7.0,200.0,FIRE_DRAGON,DRAGON,10030.0,4624.0,750353,ELITE_MONSTER_KILL
0.0,1020400,7586467239,7.0,200.0,,RIFTHERALD,4918.0,10044.0,1010644,ELITE_MONSTER_KILL
0.0,1140436,7586467239,7.0,200.0,EARTH_DRAGON,DRAGON,10114.0,4648.0,1123784,ELITE_MONSTER_KILL
0.0,1260448,7586467239,7.0,200.0,,ATAKHAN,11514.0,3404.0,1226110,ELITE_MONSTER_KILL
0.0,1440509,7586467239,7.0,200.0,AIR_DRAGON,DRAGON,10150.0,4910.0,1438705,ELITE_MONSTER_KILL
0.0,1560531,7586467239,7.0,200.0,,BARON_NASHOR,5007.0,10471.0,1524324,ELITE_MONSTER_KILL
0.0,360156,7585750368,7.0,200.0,CHEMTECH_DRAGON,DRAGON,9846.0,4427.0,359287,ELITE_MONSTER_KILL
0.0,420157,7585750368,2.0,100.0,,HORDE,4790.0,10182.0,371827,ELITE_MONSTER_KILL
0.0,420157,7585750368,2.0,100.0,,HORDE,5210.0,10424.0,383103,ELITE_MONSTER_KILL
0.0,420157,7585750368,2.0,100.0,,HORDE,4841.0,10638.0,391956,ELITE_MONSTER_KILL
0.0,660198,7585750368,2.0,100.0,,HORDE,4790.0,10182.0,647346,ELITE_MONSTER_KILL
0.0,720221,7585750368,7.0,200.0,,HORDE,4842.0,10638.0,665524,ELITE_MONSTER_KILL
0.0,720221,7585750368,7.0,200.0,,HORDE,5210.0,10424.0,682720,ELITE_MONSTER_KILL
0.0,780230,7585750368,2.0,100.0,AIR_DRAGON,DRAGON,9901.0,4468.0,761313,ELITE_MONSTER_KILL
0.0,1020272,7585750368,7.0,200.0,,RIFTHERALD,4744.0,9924.0,998640,ELITE_MONSTER_KILL
0.0,1140293,7585750368,7.0,200.0,EARTH_DRAGON,DRAGON,9837.0,4397.0,1085199,ELITE_MONSTER_KILL
0.0,1500398,7585750368,2.0,100.0,EARTH_DRAGON,DRAGON,9696.0,5044.0,1484148,ELITE_MONSTER_KILL
0.0,1620417,7585750368,7.0,200.0,,BARON_NASHOR,5007.0,10471.0,1570796,ELITE_MONSTER_KILL
0.0,1680427,7585750368,2.0,100.0,,ATAKHAN,11792.0,3591.0,1654057,ELITE_MONSTER_KILL
0.0,1860466,7585750368,7.0,200.0,EARTH_DRAGON,DRAGON,9837.0,4397.0,1809391,ELITE_MONSTER_KILL
0.0,420156,7587599877,2.0,100.0,,HORDE,4795.0,10092.0,397586,ELITE_MONSTER_KILL
0.0,420156,7587599877,7.0,200.0,AIR_DRAGON,DRAGON,9974.0,5122.0,405568,ELITE_MONSTER_KILL
0.0,420156,7587599877,2.0,100.0,,HORDE,4987.0,10106.0,409341,ELITE_MONSTER_KILL
0.0,420156,7587599877,2.0,100.0,,HORDE,4644.0,10193.0,415652,ELITE_MONSTER_KILL
0.0,780261,7587599877,2.0,100.0,EARTH_DRAGON,DRAGON,9837.0,4397.0,735062,ELITE_MONSTER_KILL
0.0,840263,7587599877,2.0,100.0,,HORDE,5210.0,10424.0,810743,ELITE_MONSTER_KILL
0.0,840263,7587599877,2.0,100.0,,HORDE,4888.0,10274.0,823013,ELITE_MONSTER_KILL
0.0,840263,7587599877,2.0,100.0,,HORDE,4831.0,10498.0,831563,ELITE_MONSTER_KILL
0.0,420221,7587107509,2.0,100.0,,HORDE,4790.0,10182.0,379185,ELITE_MONSTER_KILL
0.0,420221,7587107509,2.0,100.0,,HORDE,4994.0,10163.0,388887,ELITE_MONSTER_KILL
0.0,420221,7587107509,2.0,100.0,,HORDE,4692.0,10331.0,392478,ELITE_MONSTER_KILL
0.0,600255,7587107509,7.0,200.0,EARTH_DRAGON,DRAGON,9837.0,4397.0,569080,ELITE_MONSTER_KILL
0.0,660288,7587107509,2.0,100.0,,HORDE,4711.0,10001.0,651046,ELITE_MONSTER_KILL
0.0,660288,7587107509,2.0,100.0,,HORDE,4925.0,10077.0,657217,ELITE_MONSTER_KILL
0.0,660288,7587107509,2.0,100.0,,HORDE,4719.0,10200.0,659756,ELITE_MONSTER_KILL
0.0,1020382,7587107509,8.0,200.0,AIR_DRAGON,DRAGON,9837.0,4397.0,1012635,ELITE_MONSTER_KILL
0.0,1080395,7587107509,2.0,100.0,,RIFTHERALD,4540.0,10084.0,1062645,ELITE_MONSTER_KILL
0.0,1260438,7587107509,7.0,200.0,,ATAKHAN,11723.0,3511.0,1255508,ELITE_MONSTER_KILL
0.0,1380455,7587107509,7.0,200.0,WATER_DRAGON,DRAGON,9837.0,4397.0,1343158,ELITE_MONSTER_KILL
0.0,1560476,7587107509,7.0,200.0,,BARON_NASHOR,5007.0,10471.0,1532325,ELITE_MONSTER_KILL
0.0,480218,7587624566,2.0,100.0,,HORDE,4667.0,10069.0,424777,ELITE_MONSTER_KILL
0.0,480218,7587624566,2.0,100.0,,HORDE,4914.0,10100.0,429653,ELITE_MONSTER_KILL
0.0,480218,7587624566,2.0,100.0,,HORDE,4679.0,10271.0,436466,ELITE_MONSTER_KILL
